simulation_id,time,water,hour
2763,1499418000.0,0.39,10.0
2764,1499410800.0,0.1,8.0
2765,1499518800.0,144.87,14.0
2766,1499511600.0,2.89,12.0
2767,1499526000.0,4.44,16.0
2768,1499504400.0,13.69,10.0
2769,1499497200.0,0.0,8.0
2770,1499605200.0,93.29,14.0
2771,1499598000.0,57.94,12.0
2772,1499612400.0,10.63,16.0
2773,1499590800.0,19.65,10.0
2774,1499583600.0,50.24,8.0
2775,1499691600.0,132.42,14.0
2776,1499684400.0,44.74,12.0
2777,1499698800.0,36.16,16.0
2778,1499677200.0,20.81,10.0
2779,1499670000.0,13.4,8.0
2780,1499778000.0,84.67,14.0
2781,1499770800.0,78.96,12.0
2782,1499785200.0,39.96,16.0
2783,1499763600.0,0.02,10.0
2784,1499756400.0,0.23,8.0
2785,1499864400.0,13.48,14.0
2786,1499857200.0,65.49,12.0
2787,1499871600.0,152.23,16.0
2788,1499850000.0,1.38,10.0
2789,1499842800.0,10.95,8.0
2790,1499950800.0,173.14,14.0
2791,1499943600.0,5.4,12.0
2792,1499958000.0,6.35,16.0
2793,1499936400.0,0.12,10.0
2794,1499929200.0,0.03,8.0
2795,1500037200.0,60.1,14.0
2796,1500030000.0,101.77,12.0
2797,1500044400.0,57.61,16.0
2798,1500022800.0,0.29,10.0
2799,1500015600.0,0.07,8.0
2800,1500123600.0,287.24,14.0
2801,1500116400.0,12.54,12.0
2802,1500130800.0,1.85,16.0
2803,1500109200.0,0.24,10.0
2804,1500102000.0,0.04,8.0
2805,1500210000.0,173.19,14.0
2806,1500202800.0,0.66,12.0
2807,1500217200.0,52.48,16.0
2808,1500195600.0,0.85,10.0
2809,1500188400.0,2.1,8.0
2810,1500296400.0,25.21,14.0
2811,1500289200.0,68.72,12.0
2812,1500303600.0,4.81,16.0
2813,1500282000.0,46.53,10.0
2814,1500274800.0,25.85,8.0
2815,1500382800.0,19.22,14.0
2816,1500375600.0,16.78,12.0
2817,1500390000.0,76.21,16.0
2818,1500368400.0,4.54,10.0
2819,1500361200.0,65.56,8.0
2820,1500469200.0,119.81,14.0
2821,1500462000.0,13.28,12.0
2822,1500476400.0,4.82,16.0
2823,1500454800.0,2.56,10.0
2824,1500447600.0,6.71,8.0
2825,1500555600.0,111.18,14.0
2826,1500548400.0,26.43,12.0
2827,1500562800.0,3.58,16.0
2828,1500541200.0,10.39,10.0
2829,1500534000.0,0.5,8.0
2830,1500642000.0,205.41,14.0
2831,1500634800.0,66.93,12.0
2832,1500649200.0,4.82,16.0
2833,1500627600.0,9.39,10.0
2834,1500620400.0,1.14,8.0
2835,1500728400.0,88.12,14.0
2836,1500721200.0,123.65,12.0
2837,1500735600.0,0.97,16.0
2838,1500714000.0,15.58,10.0
2839,1500706800.0,35.03,8.0
2840,1500814800.0,163.84,14.0
2841,1500807600.0,10.21,12.0
2842,1500822000.0,3.89,16.0
2843,1500800400.0,1.96,10.0
2844,1500793200.0,6.16,8.0
2845,1500901200.0,26.99,14.0
2846,1500894000.0,210.74,12.0
2847,1500908400.0,5.51,16.0
2848,1500886800.0,18.54,10.0
2849,1500879600.0,6.55,8.0
2850,1500987600.0,114.94,14.0
2851,1500980400.0,9.19,12.0
2852,1500994800.0,15.68,16.0
2853,1500973200.0,2.67,10.0
2854,1500966000.0,6.08,8.0
2855,1501074000.0,295.39,14.0
2856,1501066800.0,4.74,12.0
2857,1501081200.0,14.33,16.0
2858,1501059600.0,53.61,10.0
2859,1501052400.0,2.41,8.0
2860,1501160400.0,153.09,14.0
2861,1501153200.0,19.48,12.0
2862,1501167600.0,0.07,16.0
2863,1501146000.0,0.27,10.0
2864,1501138800.0,0.04,8.0
2865,1501246800.0,277.17,14.0
2866,1501239600.0,29.05,12.0
2867,1501254000.0,2.78,16.0
2868,1501232400.0,6.46,10.0
2869,1501225200.0,0.03,8.0
2870,1501333200.0,125.52,14.0
2871,1501326000.0,25.17,12.0
2872,1501340400.0,3.8,16.0
2873,1501318800.0,1.23,10.0
2874,1501311600.0,1.13,8.0
2875,1501419600.0,118.74,14.0
2876,1501412400.0,6.08,12.0
2877,1501426800.0,1.63,16.0
2878,1501405200.0,22.97,10.0
2879,1501398000.0,4.39,8.0
2880,1501506000.0,182.27,14.0
2881,1501498800.0,146.17,12.0
2882,1501513200.0,2.6,16.0
2883,1501491600.0,0.32,10.0
2884,1501484400.0,0.41,8.0
2885,1501592400.0,138.64,14.0
2886,1501585200.0,110.87,12.0
2887,1501599600.0,15.99,16.0
2888,1501578000.0,7.81,10.0
2889,1501570800.0,4.03,8.0
2890,1501678800.0,32.7,14.0
2891,1501671600.0,94.61,12.0
2892,1501686000.0,16.23,16.0
2893,1501664400.0,0.03,10.0
2894,1501657200.0,0.07,8.0
2895,1501765200.0,64.37,14.0
2896,1501758000.0,103.16,12.0
2897,1501772400.0,107.19,16.0
2898,1501750800.0,1.63,10.0
2899,1501743600.0,2.47,8.0
2900,1501851600.0,70.27,14.0
2901,1501844400.0,84.47,12.0
2902,1501858800.0,11.89,16.0
2903,1501837200.0,69.46,10.0
2904,1501830000.0,0.04,8.0
2905,1501938000.0,184.67,14.0
2906,1501930800.0,3.81,12.0
2907,1501945200.0,43.4,16.0
2908,1501923600.0,27.9,10.0
2909,1501916400.0,5.99,8.0
2910,1502024400.0,38.59,14.0
2911,1502017200.0,96.83,12.0
2912,1502031600.0,7.34,16.0
2913,1502010000.0,15.22,10.0
2914,1502002800.0,0.59,8.0
2915,1502110800.0,16.43,14.0
2916,1502103600.0,27.63,12.0
2917,1502118000.0,116.74,16.0
2918,1502096400.0,5.09,10.0
2919,1502089200.0,2.72,8.0
2920,1502197200.0,263.1,14.0
2921,1502190000.0,10.09,12.0
2922,1502204400.0,3.91,16.0
2923,1502182800.0,0.98,10.0
2924,1502175600.0,2.85,8.0
2925,1502283600.0,12.13,14.0
2926,1502276400.0,248.06,12.0
2927,1502290800.0,1.88,16.0
2928,1502269200.0,46.81,10.0
2929,1502262000.0,0.67,8.0
2930,1502370000.0,333.31,14.0
2931,1502362800.0,30.6,12.0
2932,1502377200.0,3.3,16.0
2933,1502355600.0,1.63,10.0
2934,1502348400.0,0.07,8.0
2935,1502456400.0,156.1,14.0
2936,1502449200.0,13.64,12.0
2937,1502463600.0,32.09,16.0
2938,1502442000.0,8.89,10.0
2939,1502434800.0,46.47,8.0
2940,1502542800.0,132.53,14.0
2941,1502535600.0,112.92,12.0
2942,1502550000.0,3.35,16.0
2943,1502528400.0,1.36,10.0
2944,1502521200.0,0.71,8.0
2945,1502629200.0,3.3,14.0
2946,1502622000.0,53.12,12.0
2947,1502636400.0,88.54,16.0
2948,1502614800.0,27.22,10.0
2949,1502607600.0,18.78,8.0
2950,1502715600.0,140.79,14.0
2951,1502708400.0,36.62,12.0
2952,1502722800.0,23.38,16.0
2953,1502701200.0,31.19,10.0
2954,1502694000.0,2.78,8.0
2955,1502802000.0,117.08,14.0
2956,1502794800.0,75.45,12.0
2957,1502809200.0,29.57,16.0
2958,1502787600.0,0.51,10.0
2959,1502780400.0,0.09,8.0
2960,1502888400.0,272.65,14.0
2961,1502881200.0,1.2,12.0
2962,1502895600.0,53.37,16.0
2963,1502874000.0,7.14,10.0
2964,1502866800.0,7.18,8.0
2965,1502974800.0,234.88,14.0
2966,1502967600.0,5.17,12.0
2967,1502982000.0,86.27,16.0
2968,1502960400.0,23.69,10.0
2969,1502953200.0,1.62,8.0
2970,1503061200.0,63.17,14.0
2971,1503054000.0,179.53,12.0
2972,1503068400.0,28.06,16.0
2973,1503046800.0,18.67,10.0
2974,1503039600.0,0.14,8.0
2975,1503147600.0,226.92,14.0
2976,1503140400.0,92.44,12.0
2977,1503154800.0,3.36,16.0
2978,1503133200.0,3.8,10.0
2979,1503126000.0,3.45,8.0
2980,1503234000.0,83.62,14.0
2981,1503226800.0,72.31,12.0
2982,1503241200.0,136.18,16.0
2983,1503219600.0,20.36,10.0
2984,1503212400.0,14.73,8.0
2985,1503320400.0,34.47,14.0
2986,1503313200.0,249.11,12.0
2987,1503327600.0,1.55,16.0
2988,1503306000.0,3.19,10.0
2989,1503298800.0,1.58,8.0
2990,1503406800.0,138.91,14.0
2991,1503399600.0,4.93,12.0
2992,1503414000.0,81.38,16.0
2993,1503392400.0,37.88,10.0
2994,1503385200.0,0.25,8.0
2995,1503493200.0,81.72,14.0
2996,1503486000.0,10.19,12.0
2997,1503500400.0,66.83,16.0
2998,1503478800.0,14.67,10.0
2999,1503471600.0,65.61,8.0
3000,1503579600.0,147.59,14.0
3001,1503572400.0,30.55,12.0
3002,1503586800.0,4.8,16.0
3003,1503565200.0,0.91,10.0
3004,1503558000.0,0.17,8.0
3005,1503666000.0,15.99,14.0
3006,1503658800.0,148.24,12.0
3007,1503673200.0,31.56,16.0
3008,1503651600.0,34.2,10.0
3009,1503644400.0,23.91,8.0
3010,1503752400.0,22.13,14.0
3011,1503745200.0,184.82,12.0
3012,1503759600.0,10.73,16.0
3013,1503738000.0,31.41,10.0
3014,1503730800.0,0.81,8.0
3015,1503838800.0,112.55,14.0
3016,1503831600.0,8.57,12.0
3017,1503846000.0,115.13,16.0
3018,1503824400.0,6.33,10.0
3019,1503817200.0,32.66,8.0
3020,1503925200.0,16.36,14.0
3021,1503918000.0,50.91,12.0
3022,1503932400.0,4.44,16.0
3023,1503910800.0,6.27,10.0
3024,1503903600.0,66.01,8.0
3025,1504011600.0,325.12,14.0
3026,1504004400.0,11.42,12.0
3027,1504018800.0,2.22,16.0
3028,1503997200.0,2.32,10.0
3029,1503990000.0,0.45,8.0
3030,1504098000.0,74.5,14.0
3031,1504090800.0,7.28,12.0
3032,1504105200.0,97.01,16.0
3033,1504083600.0,7.58,10.0
3034,1504076400.0,8.89,8.0
3035,1504184400.0,9.79,14.0
3036,1504177200.0,223.79,12.0
3037,1504191600.0,2.8,16.0
3038,1504170000.0,10.82,10.0
3039,1504162800.0,9.51,8.0
3040,1504270800.0,172.33,14.0
3041,1504263600.0,42.5,12.0
3042,1504278000.0,4.34,16.0
3043,1504256400.0,5.81,10.0
3044,1504249200.0,1.86,8.0
3045,1504357200.0,53.55,14.0
3046,1504350000.0,115.09,12.0
3047,1504364400.0,27.67,16.0
3048,1504342800.0,8.53,10.0
3049,1504335600.0,7.61,8.0
3050,1504443600.0,250.39,14.0
3051,1504436400.0,34.54,12.0
3052,1504450800.0,0.37,16.0
3053,1504429200.0,16.39,10.0
3054,1504422000.0,0.81,8.0
3055,1504530000.0,325.18,14.0
3056,1504522800.0,0.77,12.0
3057,1504537200.0,0.13,16.0
3058,1504515600.0,0.03,10.0
3059,1504508400.0,0.0,8.0
3060,1504616400.0,113.07,14.0
3061,1504609200.0,20.56,12.0
3062,1504623600.0,8.03,16.0
3063,1504602000.0,2.51,10.0
3064,1504594800.0,0.26,8.0
3065,1504702800.0,147.42,14.0
3066,1504695600.0,44.07,12.0
3067,1504710000.0,13.87,16.0
3068,1504688400.0,16.08,10.0
3069,1504681200.0,2.44,8.0
3070,1504789200.0,311.78,14.0
3071,1504782000.0,10.22,12.0
3072,1504796400.0,0.8,16.0
3073,1504774800.0,5.31,10.0
3074,1504767600.0,1.28,8.0
3075,1504875600.0,267.12,14.0
3076,1504868400.0,0.96,12.0
3077,1504882800.0,3.04,16.0
3078,1504861200.0,2.16,10.0
3079,1504854000.0,0.58,8.0
3080,1504962000.0,91.61,14.0
3081,1504954800.0,45.52,12.0
3082,1504969200.0,0.46,16.0
3083,1504947600.0,1.73,10.0
3084,1504940400.0,3.54,8.0
3085,1505048400.0,75.26,14.0
3086,1505041200.0,61.09,12.0
3087,1505055600.0,76.48,16.0
3088,1505034000.0,12.54,10.0
3089,1505026800.0,6.22,8.0
3090,1505134800.0,148.88,14.0
3091,1505127600.0,80.42,12.0
3092,1505142000.0,13.37,16.0
3093,1505120400.0,6.34,10.0
3094,1505113200.0,0.13,8.0
3095,1505221200.0,36.19,14.0
3096,1505214000.0,78.67,12.0
3097,1505228400.0,13.2,16.0
3098,1505206800.0,12.37,10.0
3099,1505199600.0,5.16,8.0
3100,1505307600.0,116.59,14.0
3101,1505300400.0,71.7,12.0
3102,1505314800.0,76.21,16.0
3103,1505293200.0,36.7,10.0
3104,1505286000.0,1.25,8.0
3105,1505394000.0,200.43,14.0
3106,1505386800.0,3.78,12.0
3107,1505401200.0,33.53,16.0
3108,1505379600.0,14.07,10.0
3109,1505372400.0,0.03,8.0
3110,1505480400.0,48.66,14.0
3111,1505473200.0,90.52,12.0
3112,1505487600.0,13.18,16.0
3113,1505466000.0,0.18,10.0
3114,1505458800.0,3.37,8.0
3115,1505566800.0,31.54,14.0
3116,1505559600.0,201.32,12.0
3117,1505574000.0,81.95,16.0
3118,1505552400.0,38.29,10.0
3119,1505545200.0,0.08,8.0
3120,1505653200.0,189.68,14.0
3121,1505646000.0,43.37,12.0
3122,1505660400.0,4.93,16.0
3123,1505638800.0,12.7,10.0
3124,1505631600.0,3.34,8.0
3125,1505739600.0,246.3,14.0
3126,1505732400.0,66.61,12.0
3127,1505746800.0,16.42,16.0
3128,1505725200.0,12.56,10.0
3129,1505718000.0,4.27,8.0
3130,1505826000.0,124.8,14.0
3131,1505818800.0,88.0,12.0
3132,1505833200.0,15.83,16.0
3133,1505811600.0,4.03,10.0
3134,1505804400.0,0.92,8.0
3135,1505912400.0,6.03,14.0
3136,1505905200.0,114.7,12.0
3137,1505919600.0,29.77,16.0
3138,1505898000.0,3.36,10.0
3139,1505890800.0,0.78,8.0
3140,1505998800.0,199.87,14.0
3141,1505991600.0,39.4,12.0
3142,1506006000.0,19.1,16.0
3143,1505984400.0,4.3,10.0
3144,1505977200.0,0.72,8.0
3145,1506085200.0,238.43,14.0
3146,1506078000.0,3.01,12.0
3147,1506092400.0,21.6,16.0
3148,1506070800.0,2.68,10.0
3149,1506063600.0,2.18,8.0
3150,1506171600.0,57.53,14.0
3151,1506164400.0,22.08,12.0
3152,1506178800.0,35.7,16.0
3153,1506157200.0,1.04,10.0
3154,1506150000.0,10.2,8.0
3155,1506258000.0,132.74,14.0
3156,1506250800.0,93.59,12.0
3157,1506265200.0,0.56,16.0
3158,1506243600.0,0.75,10.0
3159,1506236400.0,0.09,8.0
3160,1506344400.0,54.49,14.0
3161,1506337200.0,166.23,12.0
3162,1506351600.0,26.53,16.0
3163,1506330000.0,2.48,10.0
3164,1506322800.0,0.83,8.0
3165,1506430800.0,160.09,14.0
3166,1506423600.0,190.69,12.0
3167,1506438000.0,7.9,16.0
3168,1506416400.0,1.72,10.0
3169,1506409200.0,9.01,8.0
3170,1506517200.0,183.77,14.0
3171,1506510000.0,52.74,12.0
3172,1506524400.0,1.39,16.0
3173,1506502800.0,1.16,10.0
3174,1506495600.0,25.54,8.0
3175,1506603600.0,80.76,14.0
3176,1506596400.0,53.86,12.0
3177,1506610800.0,8.88,16.0
3178,1506589200.0,0.15,10.0
3179,1506582000.0,0.01,8.0
3180,1506690000.0,277.44,14.0
3181,1506682800.0,1.6,12.0
3182,1506697200.0,19.18,16.0
3183,1506675600.0,21.83,10.0
3184,1506668400.0,0.6,8.0
3185,1506776400.0,121.81,14.0
3186,1506769200.0,151.53,12.0
3187,1506783600.0,7.65,16.0
3188,1506762000.0,4.23,10.0
3189,1506754800.0,0.0,8.0
3190,1506862800.0,17.57,14.0
3191,1506855600.0,25.43,12.0
3192,1506870000.0,36.18,16.0
3193,1506848400.0,22.73,10.0
3194,1506841200.0,0.37,8.0
3195,1506949200.0,132.9,14.0
3196,1506942000.0,1.53,12.0
3197,1506956400.0,3.87,16.0
3198,1506934800.0,1.19,10.0
3199,1506927600.0,3.81,8.0
3200,1507035600.0,99.42,14.0
3201,1507028400.0,17.6,12.0
3202,1507042800.0,12.1,16.0
3203,1507021200.0,4.15,10.0
3204,1507014000.0,0.34,8.0
3205,1507122000.0,82.49,14.0
3206,1507114800.0,4.37,12.0
3207,1507129200.0,9.12,16.0
3208,1507107600.0,3.39,10.0
3209,1507100400.0,9.67,8.0
3210,1507208400.0,156.25,14.0
3211,1507201200.0,0.24,12.0
3212,1507215600.0,1.58,16.0
3213,1507194000.0,0.87,10.0
3214,1507186800.0,5.02,8.0
3215,1507294800.0,152.33,14.0
3216,1507287600.0,1.53,12.0
3217,1507302000.0,1.13,16.0
3218,1507280400.0,0.44,10.0
3219,1507273200.0,0.22,8.0
3220,1507381200.0,81.81,14.0
3221,1507374000.0,34.53,12.0
3222,1507388400.0,3.2,16.0
3223,1507366800.0,1.55,10.0
3224,1507359600.0,0.1,8.0
3225,1507467600.0,56.12,14.0
3226,1507460400.0,12.73,12.0
3227,1507474800.0,0.83,16.0
3228,1507453200.0,0.77,10.0
3229,1507446000.0,0.28,8.0
3230,1507554000.0,76.21,14.0
3231,1507546800.0,37.11,12.0
3232,1507561200.0,0.58,16.0
3233,1507539600.0,0.79,10.0
3234,1507532400.0,0.44,8.0
3235,1507640400.0,21.13,14.0
3236,1507633200.0,45.92,12.0
3237,1507647600.0,20.24,16.0
3238,1507626000.0,29.61,10.0
3239,1507618800.0,9.82,8.0
3240,1507726800.0,115.69,14.0
3241,1507719600.0,21.48,12.0
3242,1507734000.0,1.29,16.0
3243,1507712400.0,8.67,10.0
3244,1507705200.0,0.65,8.0
3245,1507813200.0,47.09,14.0
3246,1507806000.0,72.96,12.0
3247,1507820400.0,21.2,16.0
3248,1507798800.0,0.12,10.0
3249,1507791600.0,0.04,8.0
3250,1507899600.0,7.98,14.0
3251,1507892400.0,10.44,12.0
3252,1507906800.0,66.21,16.0
3253,1507885200.0,0.94,10.0
3254,1507878000.0,2.26,8.0
3255,1507986000.0,80.63,14.0
3256,1507978800.0,33.06,12.0
3257,1507993200.0,4.04,16.0
3258,1507971600.0,0.96,10.0
3259,1507964400.0,0.98,8.0
3260,1508072400.0,126.8,14.0
3261,1508065200.0,18.39,12.0
3262,1508079600.0,0.94,16.0
3263,1508058000.0,2.8,10.0
3264,1508050800.0,0.14,8.0
3265,1508158800.0,59.49,14.0
3266,1508151600.0,0.39,12.0
3267,1508166000.0,94.9,16.0
3268,1508144400.0,1.29,10.0
3269,1508137200.0,18.85,8.0
3270,1508245200.0,20.03,14.0
3271,1508238000.0,57.09,12.0
3272,1508252400.0,19.5,16.0
3273,1508230800.0,11.04,10.0
3274,1508223600.0,0.46,8.0
3275,1508331600.0,94.41,14.0
3276,1508324400.0,34.49,12.0
3277,1508338800.0,0.22,16.0
3278,1508317200.0,7.01,10.0
3279,1508310000.0,1.96,8.0
3280,1508418000.0,3.67,14.0
3281,1508410800.0,101.51,12.0
3282,1508425200.0,6.37,16.0
3283,1508403600.0,16.53,10.0
3284,1508396400.0,9.2,8.0
3285,1508504400.0,35.05,14.0
3286,1508497200.0,48.28,12.0
3287,1508511600.0,29.78,16.0
3288,1508490000.0,15.3,10.0
3289,1508482800.0,20.54,8.0
3290,1508590800.0,73.9,14.0
3291,1508583600.0,8.52,12.0
3292,1508598000.0,25.26,16.0
3293,1508576400.0,2.3,10.0
3294,1508569200.0,3.32,8.0
3295,1508677200.0,16.81,14.0
3296,1508670000.0,53.64,12.0
3297,1508684400.0,35.52,16.0
3298,1508662800.0,4.23,10.0
3299,1508655600.0,7.56,8.0
3300,1508763600.0,26.32,14.0
3301,1508756400.0,28.45,12.0
3302,1508770800.0,17.82,16.0
3303,1508749200.0,11.21,10.0
3304,1508742000.0,2.06,8.0
3305,1508850000.0,29.69,14.0
3306,1508842800.0,37.74,12.0
3307,1508857200.0,4.09,16.0
3308,1508835600.0,3.42,10.0
3309,1508828400.0,0.45,8.0
3310,1508936400.0,43.59,14.0
3311,1508929200.0,105.57,12.0
3312,1508943600.0,7.27,16.0
3313,1508922000.0,0.09,10.0
3314,1508914800.0,0.38,8.0
3315,1509022800.0,0.56,14.0
3316,1509015600.0,5.78,12.0
3317,1509030000.0,46.43,16.0
3318,1509008400.0,59.78,10.0
3319,1509001200.0,5.88,8.0
3320,1509109200.0,15.21,14.0
3321,1509102000.0,115.02,12.0
3322,1509116400.0,3.14,16.0
3323,1509094800.0,1.78,10.0
3324,1509087600.0,0.36,8.0
3325,1509195600.0,61.12,14.0
3326,1509188400.0,20.5,12.0
3327,1509202800.0,69.99,16.0
3328,1509181200.0,11.82,10.0
3329,1509174000.0,14.51,8.0
3330,1509282000.0,23.44,14.0
3331,1509274800.0,88.56,12.0
3332,1509289200.0,4.19,16.0
3333,1509267600.0,5.01,10.0
3334,1509260400.0,4.28,8.0
3335,1509368400.0,62.85,14.0
3336,1509361200.0,0.86,12.0
3337,1509375600.0,0.83,16.0
3338,1509354000.0,16.79,10.0
3339,1509346800.0,0.25,8.0
3340,1509454800.0,56.47,14.0
3341,1509447600.0,4.89,12.0
3342,1509462000.0,8.59,16.0
3343,1509440400.0,0.75,10.0
3344,1509433200.0,0.09,8.0
3345,1509541200.0,149.31,14.0
3346,1509534000.0,16.48,12.0
3347,1509548400.0,9.48,16.0
3348,1509526800.0,0.5,10.0
3349,1509519600.0,0.15,8.0
3350,1509627600.0,61.74,14.0
3351,1509620400.0,7.0,12.0
3352,1509634800.0,21.81,16.0
3353,1509613200.0,11.62,10.0
3354,1509606000.0,2.71,8.0
3355,1509714000.0,63.55,14.0
3356,1509706800.0,1.16,12.0
3357,1509721200.0,0.81,16.0
3358,1509699600.0,1.41,10.0
3359,1509692400.0,0.58,8.0
3360,1509800400.0,32.66,14.0
3361,1509793200.0,68.83,12.0
3362,1509807600.0,9.17,16.0
3363,1509786000.0,12.54,10.0
3364,1509778800.0,4.58,8.0
3365,1509886800.0,59.5,14.0
3366,1509879600.0,7.18,12.0
3367,1509894000.0,2.22,16.0
3368,1509872400.0,1.77,10.0
3369,1509865200.0,0.36,8.0
3370,1509973200.0,40.51,14.0
3371,1509966000.0,46.61,12.0
3372,1509980400.0,3.49,16.0
3373,1509958800.0,3.59,10.0
3374,1509951600.0,8.23,8.0
3375,1510059600.0,28.68,14.0
3376,1510052400.0,114.43,12.0
3377,1510066800.0,3.35,16.0
3378,1510045200.0,5.43,10.0
3379,1510038000.0,0.36,8.0
3380,1510146000.0,55.76,14.0
3381,1510138800.0,47.59,12.0
3382,1510153200.0,1.71,16.0
3383,1510131600.0,27.81,10.0
3384,1510124400.0,29.02,8.0
3385,1510232400.0,70.36,14.0
3386,1510225200.0,12.7,12.0
3387,1510239600.0,50.65,16.0
3388,1510218000.0,13.18,10.0
3389,1510210800.0,22.53,8.0
3390,1510318800.0,34.1,14.0
3391,1510311600.0,9.51,12.0
3392,1510326000.0,24.36,16.0
3393,1510304400.0,29.66,10.0
3394,1510297200.0,33.4,8.0
3395,1510405200.0,29.31,14.0
3396,1510398000.0,39.98,12.0
3397,1510412400.0,11.39,16.0
3398,1510390800.0,2.22,10.0
3399,1510383600.0,1.0,8.0
3400,1510491600.0,97.13,14.0
3401,1510484400.0,63.89,12.0
3402,1510498800.0,0.68,16.0
3403,1510477200.0,0.03,10.0
3404,1510470000.0,0.02,8.0
3405,1510578000.0,115.91,14.0
3406,1510570800.0,49.6,12.0
3407,1510585200.0,2.03,16.0
3408,1510563600.0,2.68,10.0
3409,1510556400.0,3.67,8.0
3410,1510664400.0,112.09,14.0
3411,1510657200.0,25.94,12.0
3412,1510671600.0,0.64,16.0
3413,1510650000.0,1.27,10.0
3414,1510642800.0,3.82,8.0
3415,1510750800.0,85.32,14.0
3416,1510743600.0,0.55,12.0
3417,1510758000.0,0.21,16.0
3418,1510736400.0,0.19,10.0
3419,1510729200.0,0.04,8.0
3420,1510837200.0,18.7,14.0
3421,1510830000.0,50.59,12.0
3422,1510844400.0,13.95,16.0
3423,1510822800.0,1.27,10.0
3424,1510815600.0,17.85,8.0
3425,1510923600.0,31.86,14.0
3426,1510916400.0,71.54,12.0
3427,1510930800.0,50.79,16.0
3428,1510909200.0,2.28,10.0
3429,1510902000.0,4.77,8.0
3430,1511010000.0,10.9,14.0
3431,1511002800.0,87.4,12.0
3432,1511017200.0,2.37,16.0
3433,1510995600.0,10.41,10.0
3434,1510988400.0,1.2,8.0
3435,1511096400.0,5.33,14.0
3436,1511089200.0,118.79,12.0
3437,1511103600.0,6.26,16.0
3438,1511082000.0,26.17,10.0
3439,1511074800.0,1.05,8.0
3440,1511182800.0,0.97,14.0
3441,1511175600.0,80.15,12.0
3442,1511190000.0,10.33,16.0
3443,1511168400.0,2.96,10.0
3444,1511161200.0,10.13,8.0
3445,1511269200.0,63.65,14.0
3446,1511262000.0,31.09,12.0
3447,1511276400.0,40.51,16.0
3448,1511254800.0,34.22,10.0
3449,1511247600.0,2.86,8.0
3450,1511355600.0,27.91,14.0
3451,1511348400.0,77.54,12.0
3452,1511362800.0,6.93,16.0
3453,1511341200.0,11.96,10.0
3454,1511334000.0,6.95,8.0
3455,1511442000.0,62.3,14.0
3456,1511434800.0,1.83,12.0
3457,1511449200.0,7.74,16.0
3458,1511427600.0,5.77,10.0
3459,1511420400.0,0.81,8.0
3460,1511528400.0,117.42,14.0
3461,1511521200.0,15.28,12.0
3462,1511535600.0,0.72,16.0
3463,1511514000.0,11.39,10.0
3464,1511506800.0,0.17,8.0
3465,1511614800.0,45.84,14.0
3466,1511607600.0,56.62,12.0
3467,1511622000.0,4.54,16.0
3468,1511600400.0,17.59,10.0
3469,1511593200.0,4.47,8.0
3470,1511701200.0,25.31,14.0
3471,1511694000.0,47.19,12.0
3472,1511708400.0,12.96,16.0
3473,1511686800.0,3.44,10.0
3474,1511679600.0,0.49,8.0
3475,1511787600.0,12.77,14.0
3476,1511780400.0,119.38,12.0
3477,1511794800.0,29.67,16.0
3478,1511773200.0,1.44,10.0
3479,1511766000.0,0.55,8.0
3480,1511874000.0,64.39,14.0
3481,1511866800.0,24.15,12.0
3482,1511881200.0,1.99,16.0
3483,1511859600.0,1.64,10.0
3484,1511852400.0,1.72,8.0
3485,1511960400.0,107.53,14.0
3486,1511953200.0,38.1,12.0
3487,1511967600.0,13.97,16.0
3488,1511946000.0,0.41,10.0
3489,1511938800.0,0.16,8.0
3490,1512046800.0,71.41,14.0
3491,1512039600.0,43.85,12.0
3492,1512054000.0,13.76,16.0
3493,1512032400.0,2.75,10.0
3494,1512025200.0,0.81,8.0
3495,1512133200.0,11.72,14.0
3496,1512126000.0,4.87,12.0
3497,1512140400.0,2.99,16.0
3498,1512118800.0,53.02,10.0
3499,1512111600.0,1.9,8.0
3500,1512219600.0,106.39,14.0
3501,1512212400.0,11.46,12.0
3502,1512226800.0,3.83,16.0
3503,1512205200.0,6.98,10.0
3504,1512198000.0,6.7,8.0
3505,1512306000.0,173.78,14.0
3506,1512298800.0,3.13,12.0
3507,1512313200.0,3.48,16.0
3508,1512291600.0,0.01,10.0
3509,1512284400.0,0.05,8.0
3510,1512392400.0,55.03,14.0
3511,1512385200.0,21.23,12.0
3512,1512399600.0,2.22,16.0
3513,1512378000.0,4.65,10.0
3514,1512370800.0,0.25,8.0
3515,1512478800.0,137.72,14.0
3516,1512471600.0,13.07,12.0
3517,1512486000.0,1.08,16.0
