water req,month,Min Temp,Max Temp,Humidity,Wind,Sun,Rad,Rain,altitude,latitude,longitude,crop,soil,city
,March,,,,,,,,,,80.27,potato,red loamy,chennai
11.33,,26.08,32.03,77.01,288.07,5.09,17.38,560.05,14.08,19.15,,,,
,June,,,,,,,,,,72.82,potato,red loamy,mumbai
89.16,,24.09,34.07,70.09,216.09,9.57,23.56,2.03,7.04,13.09,,,,
,March,,,,,,,,,,80.27,potato,red loamy,chennai
141.52,,27.07,38.1,61.02,312.06,6.88,19.62,56.06,7.03,13.12,,,,
,June,,,,,,,,,,wheat,red sandy,chennai,
0.17,,25.08,34.05,73.02,264.02,5.05,17.51,213.04,431.03,26.97,,,,
,July,,,,,,,,,,75.78,potato,red loamy,jaipur
54.7,,15.05,29.0,57.01,168.05,11.05,22.9797,20.08,216.09,28.75,,,,
,March,,,,,,,,,,77.01,potato,red loamy,delhi
224.2,,27.01,39.05,46.06,312.07,7.01,20.6,51.02,431.06,26.96,,,,
,june,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
23.71,,15.0,29.04,57.04,168.02,11.0,22.95,20.06,216.0,28.7798,,,,
,March,,,,,,,,,,wheat,red sandy,delhi,
0.06,,27.07,35.01,73.02,168.06,5.07,17.54,170.04,216.1,28.72,,,,
,July,,,,,,,,,,wheat,red sandy,delhi,
166.950002,,27.05,38.04,61.04,312.03,6.83,19.67,56.03,7.06,13.09,,,,
,June,,,,,,,,,,80.27,potato,red loamy,chennai
0.02,,26.08,33.1,84.08,120.06,5.05,16.04,305.09,9.03,22.72,,,,
,september,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
220.8,,26.08,39.01,42.01,192.07,8.09,21.93,30.02,216.07,28.74,,,,
,May,,,,,,,,,,wheat,red sandy,delhi,
116.119,,25.08,36.01,70.09,192.05,9.25,23.32,51.01,9.03,22.7,,,,
,April,,,,,,,,,,88.36,potato,red loamy,kolkata
31.8,,25.09,34.04,72.03,120.0,6.04,16.77,110.06,216.09,28.74,,,,
,september,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
0.07,,25.07,30.05,83.06,288.06,3.03,14.16,520.04,14.09,19.1,,,,
,august,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
132.12,,26.04,36.0,64.01,288.08,6.08,18.43,111.07,7.01,13.18,,,,
,july,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
58.11,,23.32,31.9597,65.01,207.06,5.55,17.3102,116.04,281.08,15.9,,,,
,september,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
178.87,,25.01,35.7,54.01,354.07,5.8599,18.38,71.61,281.04,15.89,,,,
,june,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
54.6,,15.03,29.08,57.04,168.05,11.1,22.9597,20.0,216.07,28.71,,,,
,March,,,,,,,,,,77.01,potato,red loamy,delhi
0.0,,26.06,36.04,64.06,288.06,6.09,18.4398,111.05,7.06,13.15,,,,
,July,,,,,,,,,,wheat,red sandy,chennai,
0.06,,27.02,35.04,73.08,168.08,5.02,17.56,170.05,216.02,28.75,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
146.13,,24.05,33.05,28.01,192.07,10.09,24.7598,10.01,14.0,19.1,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
39.08,,21.02,32.09,62.09,168.0,9.03,22.03,10.08,14.08,19.13,,,,
,March,,,,,,,,,,wheat,red sandy,mumbai,
479.46,,26.1,41.01,27.03,288.09,9.07,23.4597,18.09,431.08,26.97,,,,
,may,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
0.05,,25.09,30.03,83.02,336.01,2.09,12.84,640.06,14.04,19.11,,,,
,july,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
10.62,,26.0,32.1,77.09,288.1,5.06,17.37,560.05,14.03,19.12,,,,
,June,,,,,,,,,,wheat,red sandy,mumbai,
23.7798,,15.04,29.05,57.01,168.01,11.07,22.9198,20.04,216.02,28.7798,,,,
,March,,,,,,,,,,wheat,red sandy,delhi,
140.72,,25.03,35.64,54.03,354.03,5.89995,18.32,71.619,281.08,15.81,,,,
,June,,,,,,,,,,wheat,red sandy,kurnool,
10.67,,26.08,32.06,77.06,288.09,5.0,17.3302,560.05,14.04,19.16,,,,
,June,,,,,,,,,,wheat,red sandy,mumbai,
0.05,,26.02,33.02,84.07,120.0,5.01,16.01,305.06,9.02,22.7,,,,
,september,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
0.05,,25.09,31.07,81.09,168.01,5.0,16.39,320.06,14.02,19.13,,,,
,september,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
23.72,,15.06,29.04,57.01,168.02,11.06,22.9,20.06,216.02,28.7,,,,
,March,,,,,,,,,,wheat,red sandy,delhi,
132.13,,26.05,36.09,64.02,288.1,6.02,18.47,111.05,7.07,13.08,,,,
,july,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
176.59,,27.05,38.07,61.03,312.0,6.8,19.62,56.08,7.02,13.14,,,,
,june,,,,,,,,,,80.27,rice ,BLACK CLAY,chennai
184.29,,24.04,33.08,28.04,192.03,10.06,24.7798,10.01,14.03,19.0802,,,,
,April,,,,,,,,,,72.82,potato,red loamy,mumbai
16.75,,22.08,34.01,63.05,120.02,8.49,20.51,28.08,9.01,22.73,,,,
,March,,,,,,,,,,wheat,red sandy,kolkata,
235.19,,27.01,39.1,63.04,312.02,9.1,23.2798,32.03,7.07,13.1,,,,
,May,,,,,,,,,,80.27,potato,red loamy,chennai
14.99,,26.03,36.1,64.1,288.07,6.03,18.47,111.1,7.03,13.16,,,,
,July,,,,,,,,,,80.27,potato,red loamy,chennai
235.18,,27.05,39.09,63.06,312.07,9.0,23.29,32.08,7.1,13.08,,,,
,May,,,,,,,,,,80.27,potato,red loamy,chennai
142.0,,28.04,39.07,54.05,216.02,7.09,20.64,80.1,216.06,28.7798,,,,
,June,,,,,,,,,,77.01,potato,red loamy,delhi
0.07,,25.0,30.1,83.05,336.08,2.09,12.84,640.08,14.09,19.09,,,,
,July,,,,,,,,,,wheat,red sandy,mumbai,
185.79,,26.06,39.33,34.1,138.04,9.27,23.6502,10.02,281.06,15.81,,,,
,April,,,,,,,,,,78.06,potato,red loamy,kurnool
0.04,,27.09,35.02,73.05,168.02,5.05,17.59,170.07,216.05,28.8,,,,
,July,,,,,,,,,,wheat,red sandy,delhi,
0.01,,25.03,34.05,73.02,264.1,5.02,17.58,213.05,431.04,26.93,,,,
,July,,,,,,,,,,wheat,red sandy,jaipur,
221.13,,26.05,39.05,42.09,192.06,8.08,21.97,30.03,216.03,28.71,,,,
,May,,,,,,,,,,77.01,potato,red loamy,delhi
135.5,,23.86,32.56,64.03,363.03,4.42,16.23,96.06,281.02,15.83,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
0.08,,26.1,33.03,84.05,144.02,4.14,16.17,375.1,9.05,22.8,,,,
,july,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
411.3,,26.07,39.07,42.04,192.03,8.06,21.97,30.05,216.08,28.77,,,,
,may,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
479.46,,26.02,41.07,27.03,288.04,9.03,23.4797,18.03,431.02,26.96,,,,
,may,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
123.28,,23.6,32.2,63.03,302.05,4.9301,16.9797,98.72,281.04,15.84,,,,
,august,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
187.51,,27.0,39.04,46.06,312.01,7.0,20.6103,51.04,431.08,26.97,,,,
,June,,,,,,,,,,wheat,red sandy,jaipur,
146.18,,24.09,33.02,28.09,192.07,10.07,24.73,10.03,14.01,19.14,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
0.04,,23.86,32.57,64.0,363.05,4.5,16.27,96.03,281.02,15.84,,,,
,July,,,,,,,,,,wheat,red sandy,kurnool,
0.11,,25.04,34.02,73.09,264.03,5.03,17.52,213.01,431.09,26.99,,,,
,July,,,,,,,,,,75.78,potato,red loamy,jaipur
18.0,,24.05,33.07,81.09,240.03,5.04,16.91,227.1,431.08,26.91,,,,
,august,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
0.18,,25.05,34.01,73.06,264.08,5.09,17.54,213.05,431.02,26.92,,,,
,July,,,,,,,,,,75.78,potato,red loamy,jaipur
58.15,,23.36,31.9797,65.07,207.02,5.54,17.3,116.04,281.09,15.8601,,,,
,september,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
89.16,,24.02,34.05,70.03,216.06,9.52,23.55,2.02,7.02,13.16,,,,
,March,,,,,,,,,,80.27,potato,red loamy,chennai
216.480002,,27.08,39.0,46.03,312.03,7.01,20.6303,51.05,431.0,26.92,,,,
,June,,,,,,,,,,75.78,potato,red loamy,jaipur
201.7,,27.09,33.05,69.01,240.05,10.01,25.02,10.0,14.01,19.16,,,,
,May,,,,,,,,,,72.82,potato,red loamy,mumbai
142.93,,21.02,36.08,41.02,168.04,10.06,23.86,40.07,216.05,28.7798,,,,
,April,,,,,,,,,,77.01,potato,red loamy,delhi
281.08,,26.04,36.0,73.08,192.09,8.41,22.7003,126.09,9.0,22.79,,,,
,may,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
16.74,,22.01,34.06,63.03,120.09,8.47,20.56,28.03,9.02,22.75,,,,
,March,,,,,,,,,,wheat,red sandy,kolkata,
406.11,,27.08,33.01,69.01,240.1,10.0,25.05,10.02,14.02,19.0802,,,,
,may,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
325.68,,26.08,41.03,27.08,288.02,9.08,23.4198,18.04,431.09,26.93,,,,
,May,,,,,,,,,,75.78,potato,red loamy,jaipur
14.91,,26.0,36.06,64.03,288.08,6.04,18.41,111.1,7.04,13.12,,,,
,July,,,,,,,,,,80.27,potato,red loamy,chennai
47.7206,,22.04,34.0,63.03,120.06,8.48,20.55,28.04,9.1,22.77,,,,
,March,,,,,,,,,,88.36,potato,red loamy,kolkata
425.5,,27.2598,40.09,37.07,225.02,8.3701,22.2,44.49,281.04,15.83,,,,
,may,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
142.94,,21.08,36.04,41.04,168.1,10.01,23.87,40.06,216.05,28.77,,,,
,April,,,,,,,,,,77.01,potato,red loamy,delhi
184.25,,24.09,33.03,28.06,192.04,10.01,24.75,10.05,14.06,19.15,,,,
,April,,,,,,,,,,72.82,potato,red loamy,mumbai
97.85,,26.05,36.03,73.0,192.07,8.41,22.6103,126.0,9.03,22.72,,,,
,May,,,,,,,,,,88.36,potato,red loamy,kolkata
220.81,,26.01,39.09,42.06,192.09,8.04,21.9597,30.03,216.07,28.74,,,,
,May,,,,,,,,,,wheat,red sandy,delhi,
146.17,,24.03,33.09,28.09,192.09,10.01,24.72,10.07,14.07,19.14,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
235.15,,27.1,39.08,63.08,312.06,9.06,23.25,32.06,7.03,13.11,,,,
,May,,,,,,,,,,80.27,potato,red loamy,chennai
149.5,,26.03,39.33,34.04,138.02,9.26,23.66,10.07,281.06,15.82,,,,
,April,,,,,,,,,,wheat,red sandy,kurnool,
58.1905,,23.32,31.97,65.02,207.09,5.54,17.39,116.01,281.09,15.8,,,,
,september,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
142.97,,21.08,36.1,41.04,168.07,10.0,23.82,40.04,216.0,28.77,,,,
,April,,,,,,,,,,77.01,potato,red loamy,delhi
0.08,,27.03,35.09,73.07,168.06,5.03,17.54,170.09,216.08,28.73,,,,
,July,,,,,,,,,,wheat,red sandy,delhi,
108.95,,21.1,36.03,41.0,168.08,10.04,23.82,40.07,216.03,28.77,,,,
,April,,,,,,,,,,wheat,red sandy,delhi,
0.04,,26.07,33.02,84.1,144.09,4.18,16.19,375.04,9.03,22.8,,,,
,July,,,,,,,,,,88.36,potato,red loamy,kolkata
247.54,,27.22,40.01,37.05,225.05,8.3,22.3,44.03,281.04,15.8701,,,,
,May,,,,,,,,,,wheat,red sandy,kurnool,
143.22,,26.02,36.04,70.09,264.06,9.7199,24.57,10.1,7.03,13.18,,,,
,April,,,,,,,,,,wheat,red sandy,chennai,
10.83,,26.04,34.1,77.04,144.09,4.04,15.3,200.05,216.05,28.74,,,,
,august,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
0.04,,26.05,36.02,64.03,288.09,6.03,18.47,111.08,7.08,13.17,,,,
,July,,,,,,,,,,wheat,red sandy,chennai,
167.58,,25.1,35.65,54.03,354.02,5.85,18.37,71.63,281.05,15.82,,,,
,June,,,,,,,,,,78.06,potato,red loamy,kurnool
123.29,,23.56,32.17,63.03,302.0,4.98,16.9198,98.73,281.04,15.84,,,,
,august,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
235.18,,27.05,39.01,63.08,312.09,9.08,23.29,32.04,7.07,13.13,,,,
,May,,,,,,,,,,80.27,potato,red loamy,chennai
108.9,,21.04,36.07,41.07,168.09,10.09,23.88,40.08,216.02,28.73,,,,
,April,,,,,,,,,,wheat,red sandy,delhi,
5.14,,27.09,34.07,80.07,168.08,4.59,16.79,301.02,9.1,22.7,,,,
,june,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
108.95,,21.06,36.05,41.09,168.03,10.02,23.8,40.0,216.1,28.77,,,,
,April,,,,,,,,,,wheat,red sandy,delhi,
135.41,,23.86,32.5,64.1,363.02,4.45,16.27,96.06,281.07,15.88,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
73.740001,,21.07,32.01,62.03,168.07,9.08,22.05,10.09,14.1,19.1,,,,
,March,,,,,,,,,,72.82,potato,red loamy,mumbai
0.06,,25.03,30.09,83.09,336.1,2.1,12.83,640.09,14.02,19.12,,,,
,July,,,,,,,,,,72.82,potato,red loamy,mumbai
108.990001,,21.09,36.07,41.0,168.09,10.04,23.89,40.01,216.06,28.72,,,,
,April,,,,,,,,,,wheat,red sandy,delhi,
246.43,,27.24,40.02,37.02,225.05,8.32,22.22,44.4,281.08,15.88,,,,
,May,,,,,,,,,,78.06,potato,red loamy,kurnool
123.26,,23.53,32.17,63.02,302.04,4.9,16.9398,98.75,281.08,15.8,,,,
,august,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
176.51,,27.03,38.07,61.08,312.02,6.8199,19.6303,56.0,7.1,13.18,,,,
,june,,,,,,,,,,80.27,rice ,BLACK CLAY,chennai
185.76,,26.1,39.3494,34.1,138.05,9.2999,23.6103,10.01,281.08,15.8501,,,,
,April,,,,,,,,,,78.06,potato,red loamy,kurnool
132.18,,26.01,36.09,64.09,288.01,6.03,18.45,111.09,7.05,13.11,,,,
,july,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
10.6299,,26.08,32.01,77.03,288.1,5.05,17.3302,560.01,14.0,19.0802,,,,
,June,,,,,,,,,,wheat,red sandy,mumbai,
16.7798,,22.03,34.09,63.04,120.02,8.44,20.57,28.1,9.02,22.7598,,,,
,March,,,,,,,,,,wheat,red sandy,kolkata,
236.609,,27.01,39.04,63.0,312.0,9.0,23.2798,32.06,7.09,13.16,,,,
,May,,,,,,,,,,wheat,red sandy,chennai,
246.41,,27.25,40.04,37.07,225.02,8.33,22.3,44.4496,281.06,15.8601,,,,
,May,,,,,,,,,,78.06,potato,red loamy,kurnool
47.7906,,22.02,34.05,63.09,120.04,8.5,20.53,28.01,9.0,22.8,,,,
,March,,,,,,,,,,88.36,potato,red loamy,kolkata
135.47,,23.8,32.57,64.07,363.08,4.46,16.2798,96.06,281.09,15.89,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
246.46,,27.23,40.0,37.08,225.08,8.3501,22.29,44.46,281.02,15.8601,,,,
,May,,,,,,,,,,78.06,potato,red loamy,kurnool
31.87,,25.04,34.07,72.08,120.02,6.06,16.7798,110.07,216.04,28.73,,,,
,september,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
216.47,,27.01,39.06,46.09,312.01,7.06,20.6303,51.0,431.05,26.93,,,,
,June,,,,,,,,,,75.78,potato,red loamy,jaipur
135.44,,23.82,32.55,64.1,363.05,4.4701,16.29,96.09,281.09,15.88,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
220.9,,26.09,39.02,42.1,192.08,8.03,21.9198,30.05,216.05,28.71,,,,
,May,,,,,,,,,,wheat,red sandy,delhi,
5.46,,27.04,34.08,80.02,168.0,4.6,16.79,301.01,9.07,22.7,,,,
,June,,,,,,,,,,wheat,red sandy,kolkata,
0.07,,25.09,30.0,83.07,336.09,2.01,12.8601,640.09,14.08,19.13,,,,
,july,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
221.798,,22.0,37.05,26.04,240.02,9.05,22.67,4.07,431.05,26.97,,,,
,April,,,,,,,,,,75.78,potato,red loamy,jaipur
11.39,,26.02,32.06,77.05,288.09,5.02,17.32,560.09,14.05,19.15,,,,
,June,,,,,,,,,,72.82,potato,red loamy,mumbai
140.78,,25.08,35.6604,54.09,354.04,5.89,18.34,71.679,281.03,15.8701,,,,
,June,,,,,,,,,,wheat,red sandy,kurnool,
184.28,,24.09,33.07,28.1,192.04,10.03,24.73,10.02,14.07,19.17,,,,
,April,,,,,,,,,,72.82,potato,red loamy,mumbai
31.8,,25.08,34.03,72.02,120.05,6.02,16.75,110.04,216.0,28.77,,,,
,september,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
176.59,,27.05,38.08,61.1,312.05,6.89995,19.6303,56.02,7.05,13.16,,,,
,june,,,,,,,,,,80.27,rice ,BLACK CLAY,chennai
5.42,,27.09,34.09,80.09,168.04,4.6,16.77,301.04,9.05,22.77,,,,
,June,,,,,,,,,,wheat,red sandy,kolkata,
10.68,,26.05,32.0,77.01,288.08,5.04,17.3,560.0,14.09,19.0802,,,,
,June,,,,,,,,,,wheat,red sandy,mumbai,
0.01,,25.09,30.06,83.03,336.04,2.01,12.8601,640.1,14.07,19.0802,,,,
,July,,,,,,,,,,wheat,red sandy,mumbai,
184.2399998,,24.07,33.09,28.03,192.02,10.02,24.75,10.09,14.02,19.13,,,,
,April,,,,,,,,,,72.82,potato,red loamy,mumbai
17.97,,24.07,33.09,81.05,240.06,5.06,16.9597,227.08,431.01,26.96,,,,
,august,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
0.0,,25.04,30.04,83.07,336.1,2.02,12.83,640.01,14.09,19.09,,,,
,July,,,,,,,,,,wheat,red sandy,mumbai,
411.35,,26.04,39.07,42.08,192.09,8.08,21.93,30.03,216.02,28.7,,,,
,may,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
5.99,,27.01,34.02,80.03,168.01,4.53,16.75,301.08,9.06,22.77,,,,
,June,,,,,,,,,,88.36,potato,red loamy,kolkata
178.15,,26.09,36.03,70.05,264.02,9.77,24.53,10.05,7.04,13.11,,,,
,April,,,,,,,,,,80.27,potato,red loamy,chennai
0.01,,26.09,33.06,84.04,144.03,4.14995,15.7099,339.07,9.02,22.7798,,,,
,august,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
0.07,,26.05,33.06,84.06,144.09,4.1099,16.14,375.01,9.1,22.7598,,,,
,July,,,,,,,,,,wheat,red sandy,kolkata,
178.850002,,25.09,35.7,54.03,354.07,5.87,18.3102,71.649,281.03,15.83,,,,
,june,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
17.91,,24.02,33.06,81.01,240.03,5.04,16.91,227.05,431.08,26.95,,,,
,august,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
201.76,,27.05,33.1,69.0,240.07,10.06,25.09,10.06,14.09,19.09,,,,
,May,,,,,,,,,,72.82,potato,red loamy,mumbai
281.04,,26.06,36.08,73.05,192.01,8.44,22.6502,126.04,9.09,22.77,,,,
,may,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
181.31,,22.02,37.1,26.02,240.1,9.06,22.62,4.06,431.1,26.99,,,,
,April,,,,,,,,,,wheat,red sandy,jaipur,
0.03,,26.0,33.05,84.02,144.08,4.13,16.1502,375.09,9.04,22.7598,,,,
,July,,,,,,,,,,88.36,potato,red loamy,kolkata
184.23,,24.08,33.06,28.09,192.1,10.01,24.73,10.1,14.05,19.15,,,,
,April,,,,,,,,,,72.82,potato,red loamy,mumbai
416.57,,27.08,39.09,63.01,312.06,9.07,23.3,32.02,7.06,13.1,,,,
,may,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
123.210001,,23.58,32.1604,63.05,302.02,4.99,16.9797,98.77,281.07,15.83,,,,
,august,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
0.06,,25.09,30.02,83.05,336.03,2.03,12.9,640.1,14.03,19.17,,,,
,July,,,,,,,,,,72.82,potato,red loamy,mumbai
53.6604,,22.55,37.6,30.05,121.08,9.76,23.51,1.86,281.09,15.84,,,,
,March,,,,,,,,,,wheat,red sandy,kurnool,
216.47,,27.07,39.08,46.04,312.01,7.06,20.6,51.01,431.07,26.95,,,,
,June,,,,,,,,,,75.78,potato,red loamy,jaipur
0.06,,26.07,33.07,84.01,144.07,4.18,15.77,339.04,9.05,22.7598,,,,
,august,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
235.19,,27.02,39.05,63.1,312.0,9.07,23.21,32.08,7.02,13.12,,,,
,May,,,,,,,,,,80.27,potato,red loamy,chennai
123.29,,23.5,32.11,63.1,302.01,4.9701,16.95,98.78,281.03,15.82,,,,
,august,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
0.08,,26.06,33.05,84.04,144.02,4.1,15.7,339.04,9.06,22.73,,,,
,august,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
53.6905,,22.59,37.54,30.01,121.05,9.7099,23.54,1.90001,281.03,15.89,,,,
,March,,,,,,,,,,wheat,red sandy,kurnool,
406.12,,27.08,33.01,69.06,240.1,10.01,25.06,10.03,14.03,19.12,,,,
,may,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
142.06,,28.06,39.0,54.09,216.04,7.1,20.6103,80.06,216.06,28.79,,,,
,June,,,,,,,,,,77.01,potato,red loamy,delhi
89.119,,24.05,34.09,70.03,216.09,9.55,23.59,2.09,7.0,13.12,,,,
,March,,,,,,,,,,80.27,potato,red loamy,chennai
0.07,,26.01,33.02,84.0,144.03,4.1199,16.1502,375.07,9.0,22.7798,,,,
,July,,,,,,,,,,88.36,potato,red loamy,kolkata
155.76,,28.07,39.08,54.07,216.01,7.06,20.66,80.07,216.08,28.71,,,,
,june,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
425.53,,27.25,40.04,37.04,225.1,8.33,22.24,44.43,281.03,15.8601,,,,
,may,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
200.13,,27.03,33.02,69.01,240.02,10.06,25.09,10.02,14.09,19.14,,,,
,May,,,,,,,,,,wheat,red sandy,mumbai,
327.58,,26.01,41.05,27.03,288.05,9.06,23.4597,18.05,431.05,27.01,,,,
,May,,,,,,,,,,wheat,red sandy,jaipur,
0.1,,27.05,35.06,73.04,168.07,5.07,17.52,170.01,216.04,28.77,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
5.13,,27.02,34.02,80.1,168.01,4.53,16.71,301.04,9.03,22.73,,,,
,june,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
0.01,,26.03,33.05,84.04,144.07,4.1599,16.14,375.09,9.03,22.75,,,,
,july,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
73.72,,21.02,32.08,62.05,168.0,9.05,22.02,10.07,14.01,19.12,,,,
,March,,,,,,,,,,72.82,potato,red loamy,mumbai
181.36,,22.03,37.03,26.07,240.07,9.09,22.6303,4.06,431.06,27.01,,,,
,April,,,,,,,,,,wheat,red sandy,jaipur,
146.2,,24.05,33.09,28.06,192.06,10.05,24.73,10.01,14.07,19.14,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
73.77,,21.08,32.04,62.02,168.01,9.08,22.0,10.08,14.03,19.0802,,,,
,March,,,,,,,,,,72.82,potato,red loamy,mumbai
97.89,,26.09,36.03,73.09,192.0,8.4501,22.68,126.04,9.07,22.7798,,,,
,May,,,,,,,,,,88.36,potato,red loamy,kolkata
185.7099998,,26.04,39.36,34.02,138.09,9.29,23.66,10.06,281.07,15.81,,,,
,April,,,,,,,,,,78.06,potato,red loamy,kurnool
246.41,,27.25,40.03,37.08,225.04,8.33,22.27,44.4496,281.05,15.84,,,,
,May,,,,,,,,,,78.06,potato,red loamy,kurnool
178.16,,26.05,36.05,70.07,264.07,9.7398,24.56,10.07,7.06,13.15,,,,
,April,,,,,,,,,,80.27,potato,red loamy,chennai
39.05,,21.07,32.01,62.01,168.07,9.05,22.0,10.05,14.01,19.14,,,,
,March,,,,,,,,,,wheat,red sandy,mumbai,
117.9,,28.06,39.06,54.08,216.08,7.07,20.6103,80.09,216.02,28.79,,,,
,June,,,,,,,,,,wheat,red sandy,delhi,
327.58,,26.02,41.03,27.1,288.08,9.05,23.41,18.05,431.06,26.94,,,,
,May,,,,,,,,,,wheat,red sandy,jaipur,
0.06,,26.03,33.04,84.1,144.08,4.1199,16.1502,375.06,9.1,22.73,,,,
,July,,,,,,,,,,wheat,red sandy,kolkata,
135.43,,23.8302,32.57,64.02,363.06,4.49,16.22,96.09,281.1,15.83,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
146.12,,24.08,33.05,28.06,192.02,10.06,24.79,10.04,14.05,19.13,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
85.8,,23.09,34.02,67.02,192.07,8.06,19.77,80.07,431.03,26.98,,,,
,september,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
200.2,,27.03,33.05,69.0,240.01,10.01,25.06,10.07,14.04,19.17,,,,
,May,,,,,,,,,,wheat,red sandy,mumbai,
200.16,,27.05,33.01,69.0,240.01,10.01,25.01,10.07,14.01,19.0802,,,,
,May,,,,,,,,,,wheat,red sandy,mumbai,
146.14,,24.0,33.01,28.01,192.02,10.03,24.7798,10.09,14.03,19.12,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
0.04,,27.01,35.02,73.09,168.04,5.09,17.58,170.01,216.03,28.72,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
155.7699998,,28.02,39.04,54.03,216.09,7.04,20.6,80.05,216.1,28.75,,,,
,june,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
235.109,,27.07,39.1,63.05,312.06,9.07,23.22,32.09,7.09,13.13,,,,
,May,,,,,,,,,,80.27,potato,red loamy,chennai
5.41,,27.06,34.02,80.06,168.07,4.52,16.73,301.03,9.06,22.7798,,,,
,June,,,,,,,,,,wheat,red sandy,kolkata,
47.78,,27.08,35.02,73.03,168.06,5.07,17.57,170.03,216.04,28.8,,,,
,july,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
47.7304,,22.04,34.06,63.02,120.06,8.4,20.56,28.03,9.01,22.7598,,,,
,March,,,,,,,,,,88.36,potato,red loamy,kolkata
0.150002,,25.05,34.02,73.04,264.07,5.09,17.52,213.08,431.04,26.94,,,,
,July,,,,,,,,,,75.78,potato,red loamy,jaipur
85.8,,23.1,34.01,67.01,192.01,8.01,19.77,80.08,431.0,27.0,,,,
,september,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
23.75,,15.08,29.07,57.07,168.02,11.03,23.0,20.06,216.01,28.74,,,,
,March,,,,,,,,,,wheat,red sandy,delhi,
123.28,,23.56,32.11,63.07,302.02,4.9701,16.9,98.78,281.09,15.82,,,,
,august,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
23.77,,15.09,29.02,57.09,168.05,11.08,22.99,20.04,216.09,28.7598,,,,
,March,,,,,,,,,,wheat,red sandy,delhi,
