water_req,month,min_temp,max_temp,humidity,wind,sun,rad,rain,altitude,longitude,soil,city,temp_ratio,humidity_rad_ratio,season,crop,total_growing_period_avg,crop_water_need_min,crop_water_need_max,crop_water_need_avg
17.9597,AUGUST,24.01,33.03,81.05,240.06,5.03,16.9,227.01,431.09,75.78,BLACK CLAY,JAIPUR,1.375676801332778,4.795857988165681,SUMMER,RICE,120.0,,,
155.7099998,JUNE,28.1,39.04,54.02,216.02,7.01,20.62,80.08,216.04,77.01,BLACK CLAY,DELHI,1.38932384341637,2.619786614936954,SUMMER,RICE,120.0,,,
0.07,JULY,26.07,33.05,84.01,144.06,4.13,16.17,375.05,9.1,88.36,BLACK CLAY,KOLKATA,1.2677406981204449,5.195423623995052,SUMMER,RICE,120.0,,,
47.82,JULY,25.02,34.04,73.07,264.04,5.02,17.51,213.08,431.01,75.78,BLACK CLAY,JAIPUR,1.360511590727418,4.173043974871502,SUMMER,RICE,120.0,,,
46.8095,MARCH,16.07,32.01,35.02,192.08,8.03,19.3,5.03,431.07,78.74286746987951,RED SANDY,JAIPUR,1.9919103920348475,1.8145077720207252,SPRING,WHEAT,135.0,450.0,650.0,550.0
85.72,SEPTEMBER,23.06,34.08,67.03,192.02,8.07,19.79,80.08,431.06,75.78,BLACK CLAY,JAIPUR,1.4778837814397223,3.387064173825165,AUTUMN,RICE,120.0,,,
108.95,APRIL,21.07,36.09,41.05,168.07,10.04,23.8102,40.08,216.01,78.74286746987951,RED SANDY,DELHI,1.7128618889416234,1.7240510369505506,SPRING,WHEAT,135.0,450.0,650.0,550.0
93.03,MARCH,22.57,37.52,30.07,121.03,9.7099,23.54,1.89001,281.01,78.06,RED LOAMY,KURNOOL,1.6623836951705806,1.2774001699235344,SPRING,POTATO,125.0,,,
135.4,JULY,23.8,32.53,64.03,363.05,4.4701,16.25,96.07,281.08,78.06,BLACK CLAY,KURNOOL,1.3668067226890757,3.940307692307692,SUMMER,RICE,120.0,,,
10.8,AUGUST,26.05,34.08,77.05,144.02,4.05,15.32,200.04,216.04,77.01,BLACK CLAY,DELHI,1.308253358925144,5.029373368146214,SUMMER,RICE,120.0,,,
146.17,APRIL,24.09,33.04,28.03,192.05,10.04,24.79,10.02,14.06,78.74286746987951,RED SANDY,MUMBAI,1.3715234537152343,1.1306978620411456,SPRING,WHEAT,135.0,450.0,650.0,550.0
0.08,AUGUST,26.02,33.05,84.05,144.06,4.18,15.75,339.09,9.03,88.36,BLACK CLAY,KOLKATA,1.270176787086856,5.336507936507936,SUMMER,RICE,120.0,,,
84.440001,APRIL,25.1,36.06,70.1,192.05,9.2398,23.38,51.0,9.05,78.74286746987951,RED SANDY,KOLKATA,1.4366533864541833,2.9982891360136867,SPRING,WHEAT,135.0,450.0,650.0,550.0
224.25,JUNE,27.02,39.09,46.07,312.06,7.03,20.6,51.04,431.05,75.78,BLACK CLAY,JAIPUR,1.4467061435973354,2.236407766990291,SUMMER,RICE,120.0,,,
247.57,MAY,27.23,40.01,37.0,225.06,8.31,22.29,44.08,281.02,78.74286746987951,RED SANDY,KURNOOL,1.4693352919574,1.6599371915657246,SPRING,WHEAT,135.0,450.0,650.0,550.0
181.390001,APRIL,22.08,37.1,26.07,240.06,9.08,22.66,4.05,431.01,78.74286746987951,RED SANDY,JAIPUR,1.680253623188406,1.1504854368932038,SPRING,WHEAT,135.0,450.0,650.0,550.0
0.09,JULY,26.07,33.03,84.0,144.05,4.1099,16.17,375.08,9.0,88.36,BLACK CLAY,KOLKATA,1.2669735327963176,5.194805194805194,SUMMER,RICE,120.0,,,
0.1,JULY,27.01,35.09,73.09,168.04,5.09,17.6,170.03,216.08,78.74286746987951,RED SANDY,DELHI,1.2991484635320252,4.152840909090909,SUMMER,WHEAT,135.0,450.0,650.0,550.0
0.03,JULY,25.04,30.1,83.09,336.01,2.09,12.9,640.02,14.03,72.82,BLACK CLAY,MUMBAI,1.202076677316294,6.44108527131783,SUMMER,RICE,120.0,,,
10.9,AUGUST,26.06,34.01,77.1,144.05,4.02,15.38,200.02,216.0,77.01,BLACK CLAY,DELHI,1.3050652340752111,5.01300390117035,SUMMER,RICE,120.0,,,
187.56,JUNE,27.07,39.06,46.09,312.04,7.05,20.68,51.09,431.06,78.74286746987951,RED SANDY,JAIPUR,1.4429257480605835,2.2287234042553195,SUMMER,WHEAT,135.0,450.0,650.0,550.0
5.17,JUNE,27.07,34.1,80.08,168.0,4.5,16.8,301.06,9.01,88.36,BLACK CLAY,KOLKATA,1.2596970816401922,4.766666666666667,SUMMER,RICE,120.0,,,
117.95,JUNE,28.09,39.06,54.02,216.05,7.01,20.62,80.02,216.09,78.74286746987951,RED SANDY,DELHI,1.3905304378782486,2.619786614936954,SUMMER,WHEAT,135.0,450.0,650.0,550.0
201.7099998,MAY,27.0,33.01,69.06,240.05,10.03,25.09,10.04,14.03,72.82,RED LOAMY,MUMBAI,1.2225925925925925,2.7524910322837783,SPRING,POTATO,125.0,,,
58.11,SEPTEMBER,23.3102,31.9198,65.01,207.1,5.52,17.34,116.09,281.01,78.06,BLACK CLAY,KURNOOL,1.3693490403342743,3.749134948096886,AUTUMN,RICE,120.0,,,
0.0,JULY,27.04,35.04,73.08,168.08,5.05,17.57,170.04,216.09,77.01,RED LOAMY,DELHI,1.2958579881656804,4.159362549800797,SUMMER,POTATO,125.0,,,
425.56,MAY,27.21,40.05,37.07,225.04,8.39,22.23,44.44,281.02,78.06,BLACK CLAY,KURNOOL,1.4718853362734288,1.6675663517768782,SPRING,RICE,120.0,,,
185.79,APRIL,26.09,39.3494,34.09,138.01,9.28,23.6103,10.04,281.01,78.06,RED LOAMY,KURNOOL,1.5082177079340744,1.4438613655904418,SPRING,POTATO,125.0,,,
51.1604,MARCH,24.04,34.1,70.04,216.07,9.52,23.51,2.01,7.06,78.74286746987951,RED SANDY,CHENNAI,1.41846921797005,2.9791578051892813,SPRING,WHEAT,135.0,450.0,650.0,550.0
53.6604,MARCH,22.54,37.56,30.08,121.07,9.7299,23.56,1.8,281.05,78.74286746987951,RED SANDY,KURNOOL,1.666370896184561,1.2767402376910018,SPRING,WHEAT,135.0,450.0,650.0,550.0
0.08,JULY,25.05,34.03,73.08,264.02,5.1,17.53,213.04,431.06,78.74286746987951,RED SANDY,JAIPUR,1.3584830339321357,4.1688533941814025,SUMMER,WHEAT,135.0,450.0,650.0,550.0
185.7399998,APRIL,26.02,39.3494,34.03,138.06,9.29,23.68,10.04,281.07,78.06,RED LOAMY,KURNOOL,1.5122751729438897,1.4370777027027029,SPRING,POTATO,125.0,,,
167.6,JUNE,25.04,35.65,54.08,354.02,5.89,18.35,71.61,281.06,78.06,RED LOAMY,KURNOOL,1.4237220447284344,2.947138964577656,SUMMER,POTATO,125.0,,,
140.7099998,JUNE,25.02,35.67,54.04,354.05,5.84,18.37,71.6,281.07,78.74286746987951,RED SANDY,KURNOOL,1.4256594724220624,2.9417528579205223,SUMMER,WHEAT,135.0,450.0,650.0,550.0
10.91,JUNE,26.09,32.02,77.06,288.09,5.05,17.3102,560.05,14.01,72.82,BLACK CLAY,MUMBAI,1.2272901494825603,4.451710552159999,SUMMER,RICE,120.0,,,
0.03,JULY,25.05,30.02,83.07,336.09,2.01,12.8601,640.05,14.06,72.82,RED LOAMY,MUMBAI,1.1984031936127744,6.459514311708307,SUMMER,POTATO,125.0,,,
83.940001,MARCH,16.06,32.09,35.1,192.08,8.04,19.22,5.02,431.05,75.78,RED LOAMY,JAIPUR,1.9981320049813205,1.8262226847034344,SPRING,POTATO,125.0,,,
246.47,MAY,27.27,40.09,37.1,225.06,8.34,22.22,44.41,281.07,78.06,RED LOAMY,KURNOOL,1.4701136780344704,1.66966696669667,SPRING,POTATO,125.0,,,
479.4899995,MAY,26.07,41.04,27.01,288.09,9.0,23.41,18.08,431.05,75.78,BLACK CLAY,JAIPUR,1.574223245109321,1.153780435711235,SPRING,RICE,120.0,,,
16.74,MARCH,22.08,34.04,63.01,120.01,8.44,20.54,28.06,9.01,78.74286746987951,RED SANDY,KOLKATA,1.5416666666666667,3.0676728334956183,SPRING,WHEAT,135.0,450.0,650.0,550.0
123.25,AUGUST,23.6,32.1604,63.09,302.03,4.92,16.97,98.7,281.07,78.06,BLACK CLAY,KURNOOL,1.362728813559322,3.717737183264585,SUMMER,RICE,120.0,,,
108.990001,APRIL,21.05,36.04,41.05,168.08,10.05,23.84,40.01,216.08,78.74286746987951,RED SANDY,DELHI,1.7121140142517814,1.7218959731543624,SPRING,WHEAT,135.0,450.0,650.0,550.0
65.669,SEPTEMBER,25.07,35.08,72.02,240.08,6.6599,19.2,121.09,7.07,80.27,BLACK CLAY,CHENNAI,1.3992820103709611,3.7510416666666666,AUTUMN,RICE,120.0,,,
149.59,APRIL,26.01,39.3095,34.09,138.05,9.28,23.64,10.06,281.06,78.74286746987951,RED SANDY,KURNOOL,1.5113225682429834,1.4420473773265652,SPRING,WHEAT,135.0,450.0,650.0,550.0
93.09,MARCH,22.57,37.52,30.07,121.06,9.7,23.59,1.89001,281.01,78.06,RED LOAMY,KURNOOL,1.6623836951705806,1.274692666384061,SPRING,POTATO,125.0,,,
135.420002,JULY,23.8302,32.57,64.01,363.05,4.41,16.24,96.06,281.0,78.06,BLACK CLAY,KURNOOL,1.3667531115978884,3.941502463054188,SUMMER,RICE,120.0,,,
0.06,AUGUST,25.03,30.09,83.01,288.04,3.08,14.17,520.04,14.05,72.82,BLACK CLAY,MUMBAI,1.202157411106672,5.858151023288638,SUMMER,RICE,120.0,,,
142.920002,APRIL,21.01,36.06,41.02,168.04,10.02,23.84,40.09,216.02,77.01,RED LOAMY,DELHI,1.7163255592574964,1.7206375838926176,SPRING,POTATO,125.0,,,
184.2399998,APRIL,24.05,33.01,28.04,192.03,10.03,24.71,10.04,14.04,72.82,RED LOAMY,MUMBAI,1.3725571725571724,1.1347632537434236,SPRING,POTATO,125.0,,,
51.11,MARCH,24.03,34.0,70.09,216.07,9.53,23.58,2.07,7.02,78.74286746987951,RED SANDY,CHENNAI,1.414898044111527,2.9724342663273964,SPRING,WHEAT,135.0,450.0,650.0,550.0
176.55,JUNE,27.09,38.07,61.01,312.07,6.8599,19.62,56.08,7.07,80.27,BLACK CLAY,CHENNAI,1.4053156146179402,3.109582059123343,SUMMER,RICE,120.0,,,
0.18,JULY,25.03,34.07,73.1,264.01,5.08,17.58,213.02,431.03,75.78,RED LOAMY,JAIPUR,1.361166600079904,4.158134243458476,SUMMER,POTATO,125.0,,,
54.67,MARCH,15.05,29.01,57.07,168.08,11.03,22.9797,20.1,216.01,77.01,RED LOAMY,DELHI,1.9275747508305647,2.4834963032589634,SPRING,POTATO,125.0,,,
0.07,SEPTEMBER,25.07,31.06,81.06,168.01,5.1,16.37,320.03,14.01,72.82,BLACK CLAY,MUMBAI,1.2389309932189867,4.95174098961515,AUTUMN,RICE,120.0,,,
123.29,AUGUST,23.54,32.1205,63.1,302.0,4.96,16.9797,98.75,281.06,78.06,BLACK CLAY,KURNOOL,1.3645072217502126,3.7162022886152286,SUMMER,RICE,120.0,,,
221.7,APRIL,22.01,37.07,26.05,240.09,9.07,22.6303,4.04,431.05,75.78,RED LOAMY,JAIPUR,1.6842344388914128,1.1511115628162245,SPRING,POTATO,125.0,,,
47.78,JULY,27.05,35.05,73.09,168.08,5.06,17.58,170.05,216.01,77.01,BLACK CLAY,DELHI,1.2957486136783734,4.157565415244597,SUMMER,RICE,120.0,,,
31.88,SEPTEMBER,25.04,34.0,72.01,120.05,6.08,16.7598,110.04,216.08,77.01,BLACK CLAY,DELHI,1.3578274760383386,4.296590651439756,AUTUMN,RICE,120.0,,,
155.76,JUNE,28.04,39.05,54.0,216.08,7.05,20.64,80.05,216.09,77.01,BLACK CLAY,DELHI,1.3926533523537803,2.6162790697674416,SUMMER,RICE,120.0,,,
325.62,MAY,26.07,41.07,27.07,288.03,9.06,23.4198,18.02,431.09,75.78,RED LOAMY,JAIPUR,1.5753739930955122,1.1558595718153015,SPRING,POTATO,125.0,,,
5.14995,JUNE,27.01,34.07,80.06,168.04,4.58,16.7798,301.1,9.09,88.36,BLACK CLAY,KOLKATA,1.2613846723435764,4.771213006114494,SUMMER,RICE,120.0,,,
236.69,MAY,27.04,39.07,63.07,312.02,9.09,23.21,32.03,7.08,78.74286746987951,RED SANDY,CHENNAI,1.444896449704142,2.717363205514864,SPRING,WHEAT,135.0,450.0,650.0,550.0
416.58,MAY,27.03,39.05,63.02,312.02,9.01,23.27,32.02,7.02,80.27,BLACK CLAY,CHENNAI,1.4446910839807618,2.7082079931241942,SPRING,RICE,120.0,,,
406.18,MAY,27.07,33.02,69.03,240.0,10.03,25.04,10.0,14.0,72.82,BLACK CLAY,MUMBAI,1.2198005171776876,2.756789137380192,SPRING,RICE,120.0,,,
0.07,JULY,26.05,33.04,84.01,144.05,4.14,16.2003,375.0,9.03,78.74286746987951,RED SANDY,KOLKATA,1.2683301343570057,5.185706437535108,SUMMER,WHEAT,135.0,450.0,650.0,550.0
235.17,MAY,27.01,39.02,63.05,312.03,9.04,23.22,32.02,7.05,80.27,RED LOAMY,CHENNAI,1.4446501295816363,2.715331610680448,SPRING,POTATO,125.0,,,
0.02,JULY,25.05,30.01,83.02,336.06,2.1,12.83,640.08,14.07,78.74286746987951,RED SANDY,MUMBAI,1.1980039920159682,6.470771628994544,SUMMER,WHEAT,135.0,450.0,650.0,550.0
51.11,MARCH,24.06,34.08,70.06,216.05,9.55,23.54,2.08,7.0,78.74286746987951,RED SANDY,CHENNAI,1.4164588528678304,2.976210705182668,SPRING,WHEAT,135.0,450.0,650.0,550.0
53.6604,MARCH,22.51,37.54,30.09,121.1,9.79,23.58,1.84,281.08,78.74286746987951,RED SANDY,KURNOOL,1.6677032430031096,1.2760814249363868,SPRING,WHEAT,135.0,450.0,650.0,550.0
221.1,MAY,26.07,39.05,42.09,192.02,8.02,21.91,30.01,216.01,77.01,RED LOAMY,DELHI,1.4978902953586497,1.921040620721132,SPRING,POTATO,125.0,,,
176.57,JUNE,27.03,38.08,61.08,312.05,6.8599,19.67,56.06,7.05,80.27,BLACK CLAY,CHENNAI,1.4088050314465408,3.1052364006100657,SUMMER,RICE,120.0,,,
11.39,JUNE,26.05,32.09,77.1,288.07,5.02,17.3302,560.06,14.0,72.82,RED LOAMY,MUMBAI,1.2318618042226488,4.448881143899089,SUMMER,POTATO,125.0,,,
142.93,APRIL,21.01,36.08,41.02,168.1,10.09,23.86,40.05,216.09,77.01,RED LOAMY,DELHI,1.7172774869109946,1.7191953059513831,SPRING,POTATO,125.0,,,
176.54,JUNE,27.02,38.08,61.01,312.01,6.85,19.66,56.02,7.09,80.27,BLACK CLAY,CHENNAI,1.4093264248704662,3.1032553407934893,SUMMER,RICE,120.0,,,
406.19,MAY,27.06,33.09,69.06,240.03,10.02,25.05,10.09,14.08,72.82,BLACK CLAY,MUMBAI,1.222838137472284,2.75688622754491,SPRING,RICE,120.0,,,
16.4597,JULY,23.8102,32.58,64.04,363.01,4.48,16.24,96.01,281.06,78.06,RED LOAMY,KURNOOL,1.368321139679633,3.943349753694582,SUMMER,POTATO,125.0,,,
411.31,MAY,26.01,39.08,42.03,192.05,8.08,21.9198,30.08,216.02,77.01,BLACK CLAY,DELHI,1.5024990388312187,1.91744450223086,SPRING,RICE,120.0,,,
0.01,JULY,23.8102,32.55,64.03,363.03,4.48,16.2598,96.0,281.09,78.74286746987951,RED SANDY,KURNOOL,1.3670611754626167,3.937932815901795,SUMMER,WHEAT,135.0,450.0,650.0,550.0
141.54,JUNE,27.05,38.07,61.0,312.02,6.89995,19.68,56.01,7.05,78.74286746987951,RED SANDY,CHENNAI,1.4073937153419591,3.09959349593496,SUMMER,WHEAT,135.0,450.0,650.0,550.0
54.6,MARCH,15.1,29.05,57.03,168.04,11.03,22.93,20.04,216.09,77.01,RED LOAMY,DELHI,1.9238410596026487,2.487134757959006,SPRING,POTATO,125.0,,,
479.44,MAY,26.04,41.09,27.08,288.01,9.09,23.45,18.07,431.04,75.78,BLACK CLAY,JAIPUR,1.577956989247312,1.1547974413646056,SPRING,RICE,120.0,,,
51.1604,MARCH,24.06,34.03,70.03,216.04,9.6,23.5,2.04,7.07,78.74286746987951,RED SANDY,CHENNAI,1.414380714879468,2.98,SPRING,WHEAT,135.0,450.0,650.0,550.0
200.17,MAY,27.05,33.03,69.09,240.08,10.05,25.04,10.09,14.1,78.74286746987951,RED SANDY,MUMBAI,1.221072088724584,2.759185303514377,SPRING,WHEAT,135.0,450.0,650.0,550.0
143.19,APRIL,26.04,36.01,70.05,264.01,9.7299,24.52,10.09,7.01,78.74286746987951,RED SANDY,CHENNAI,1.3828725038402458,2.856851549755301,SPRING,WHEAT,135.0,450.0,650.0,550.0
224.2699998,JUNE,27.04,39.1,46.09,312.06,7.09,20.66,51.04,431.07,75.78,BLACK CLAY,JAIPUR,1.4460059171597637,2.230880929332043,SUMMER,RICE,120.0,,,
23.72,MARCH,15.09,29.08,57.01,168.03,11.03,22.91,20.05,216.06,78.74286746987951,RED SANDY,DELHI,1.9271040424121932,2.488432998690528,SPRING,WHEAT,135.0,450.0,650.0,550.0
10.9,AUGUST,26.09,34.06,77.01,144.0,4.01,15.33,200.01,216.06,77.01,BLACK CLAY,DELHI,1.3054810272134918,5.02348336594912,SUMMER,RICE,120.0,,,
176.54,JUNE,27.04,38.03,61.1,312.08,6.81,19.6502,56.08,7.09,80.27,BLACK CLAY,CHENNAI,1.4064349112426036,3.109383110604472,SUMMER,RICE,120.0,,,
5.45,JUNE,27.04,34.05,80.02,168.02,4.54,16.74,301.01,9.05,78.74286746987951,RED SANDY,KOLKATA,1.2592455621301777,4.780167264038232,SUMMER,WHEAT,135.0,450.0,650.0,550.0
327.55,MAY,26.09,41.05,27.07,288.02,9.08,23.47,18.06,431.09,78.74286746987951,RED SANDY,JAIPUR,1.57339977002683,1.1533873029399233,SPRING,WHEAT,135.0,450.0,650.0,550.0
53.64,MARCH,22.53,37.57,30.04,121.07,9.79,23.55,1.84,281.04,78.74286746987951,RED SANDY,KURNOOL,1.667554371948513,1.275583864118896,SPRING,WHEAT,135.0,450.0,650.0,550.0
281.03,MAY,26.02,36.05,73.08,192.07,8.42,22.66,126.07,9.03,88.36,BLACK CLAY,KOLKATA,1.3854727132974634,3.2250661959399824,SPRING,RICE,120.0,,,
39.04,MARCH,21.04,32.08,62.05,168.1,9.04,22.05,10.1,14.07,78.74286746987951,RED SANDY,MUMBAI,1.5247148288973384,2.8140589569160994,SPRING,WHEAT,135.0,450.0,650.0,550.0
135.46,JULY,23.82,32.58,64.09,363.02,4.5,16.25,96.01,281.06,78.06,BLACK CLAY,KURNOOL,1.3677581863979849,3.944,SUMMER,RICE,120.0,,,
406.18,MAY,27.03,33.09,69.06,240.04,10.05,25.05,10.09,14.02,72.82,BLACK CLAY,MUMBAI,1.2241953385127635,2.75688622754491,SPRING,RICE,120.0,,,
0.02,AUGUST,25.02,30.04,83.04,288.06,3.06,14.12,520.01,14.1,72.82,BLACK CLAY,MUMBAI,1.2006394884092726,5.881019830028329,SUMMER,RICE,120.0,,,
47.7906,MARCH,22.03,34.08,63.03,120.09,8.5,20.57,28.03,9.09,88.36,RED LOAMY,KOLKATA,1.5469813890149795,3.064171122994652,SPRING,POTATO,125.0,,,
149.59,APRIL,26.07,39.3095,34.01,138.04,9.26,23.68,10.02,281.05,78.74286746987951,RED SANDY,KURNOOL,1.507844265439202,1.436233108108108,SPRING,WHEAT,135.0,450.0,650.0,550.0
108.910001,APRIL,21.02,36.07,41.02,168.07,10.01,23.85,40.02,216.03,78.74286746987951,RED SANDY,DELHI,1.7159847764034253,1.719916142557652,SPRING,WHEAT,135.0,450.0,650.0,550.0
155.7399998,JUNE,28.06,39.0,54.01,216.09,7.01,20.6303,80.07,216.04,77.01,BLACK CLAY,DELHI,1.3898788310762653,2.6179939215619745,SUMMER,RICE,120.0,,,
181.3,APRIL,22.02,37.09,26.02,240.06,9.05,22.6303,4.09,431.02,78.74286746987951,RED SANDY,JAIPUR,1.6843778383287922,1.1497859065058793,SPRING,WHEAT,135.0,450.0,650.0,550.0
5.41,JUNE,27.05,34.0,80.03,168.01,4.57,16.74,301.03,9.08,78.74286746987951,RED SANDY,KOLKATA,1.2569316081330868,4.7807646356033455,SUMMER,WHEAT,135.0,450.0,650.0,550.0
178.8,JUNE,25.05,35.64,54.09,354.08,5.87,18.32,71.699,281.09,78.06,BLACK CLAY,KURNOOL,1.422754491017964,2.952510917030568,SUMMER,RICE,120.0,,,
10.67,JUNE,26.0,32.07,77.06,288.01,5.06,17.36,560.01,14.1,78.74286746987951,RED SANDY,MUMBAI,1.2334615384615384,4.438940092165899,SUMMER,WHEAT,135.0,450.0,650.0,550.0
5.44,JUNE,27.06,34.03,80.06,168.07,4.51,16.79,301.05,9.04,78.74286746987951,RED SANDY,KOLKATA,1.2575757575757576,4.768314472900537,SUMMER,WHEAT,135.0,450.0,650.0,550.0
142.01,JUNE,28.09,39.09,54.07,216.05,7.03,20.66,80.05,216.01,77.01,RED LOAMY,DELHI,1.3915984336062657,2.617134559535334,SUMMER,POTATO,125.0,,,
221.19,MAY,26.02,39.07,42.09,192.02,8.01,21.9797,30.07,216.05,77.01,RED LOAMY,DELHI,1.5015372790161414,1.914948793659604,SPRING,POTATO,125.0,,,
176.51,JUNE,27.06,38.06,61.08,312.03,6.8,19.64,56.07,7.06,80.27,BLACK CLAY,CHENNAI,1.4065040650406506,3.1099796334012217,SUMMER,RICE,120.0,,,
155.72,JUNE,28.04,39.09,54.07,216.06,7.05,20.62,80.07,216.08,77.01,BLACK CLAY,DELHI,1.3940798858773182,2.622211445198836,SUMMER,RICE,120.0,,,
10.6299,JUNE,26.08,32.0,77.0,288.01,5.05,17.3302,560.05,14.03,78.74286746987951,RED SANDY,MUMBAI,1.2269938650306749,4.443110870041892,SUMMER,WHEAT,135.0,450.0,650.0,550.0
83.95,MARCH,16.09,32.09,35.05,192.06,8.0,19.24,5.01,431.1,75.78,RED LOAMY,JAIPUR,1.9944064636420136,1.821725571725572,SPRING,POTATO,125.0,,,
23.71,MARCH,15.03,29.06,57.06,168.07,11.04,22.91,20.06,216.09,78.74286746987951,RED SANDY,DELHI,1.9334664005322688,2.490615451767787,SPRING,WHEAT,135.0,450.0,650.0,550.0
201.7699998,MAY,27.05,33.02,69.07,240.06,10.02,25.03,10.01,14.04,72.82,RED LOAMY,MUMBAI,1.2207024029574862,2.759488613663603,SPRING,POTATO,125.0,,,
178.15,APRIL,26.05,36.08,70.01,264.05,9.77,24.59,10.09,7.03,80.27,RED LOAMY,CHENNAI,1.385028790786948,2.84709231394876,SPRING,POTATO,125.0,,,
327.6,MAY,26.02,41.05,27.01,288.08,9.04,23.5,18.04,431.04,78.74286746987951,RED SANDY,JAIPUR,1.577632590315142,1.1493617021276596,SPRING,WHEAT,135.0,450.0,650.0,550.0
0.01,JULY,26.03,33.04,84.08,144.09,4.14995,16.14,375.03,9.07,78.74286746987951,RED SANDY,KOLKATA,1.26930464848252,5.2094175960346965,SUMMER,WHEAT,135.0,450.0,650.0,550.0
83.92,MARCH,16.03,32.03,35.01,192.03,8.02,19.22,5.07,431.0,75.78,RED LOAMY,JAIPUR,1.99812850904554,1.821540062434964,SPRING,POTATO,125.0,,,
236.609,MAY,27.02,39.0,63.07,312.07,9.1,23.22,32.01,7.01,78.74286746987951,RED SANDY,CHENNAI,1.4433752775721689,2.7161929371231697,SPRING,WHEAT,135.0,450.0,650.0,550.0
17.93,AUGUST,24.02,33.09,81.0,240.06,5.03,16.91,227.05,431.03,75.78,BLACK CLAY,JAIPUR,1.3776019983347212,4.790065050266115,SUMMER,RICE,120.0,,,
187.53,JUNE,27.06,39.02,46.05,312.06,7.03,20.68,51.09,431.08,78.74286746987951,RED SANDY,JAIPUR,1.4419807834441982,2.22678916827853,SUMMER,WHEAT,135.0,450.0,650.0,550.0
89.119,MARCH,24.03,34.06,70.02,216.06,9.51,23.52,2.03,7.03,80.27,RED LOAMY,CHENNAI,1.4173949230129006,2.9770408163265305,SPRING,POTATO,125.0,,,
51.1,MARCH,24.02,34.09,70.04,216.02,9.58,23.59,2.07,7.01,78.74286746987951,RED SANDY,CHENNAI,1.4192339716902582,2.969054684188216,SPRING,WHEAT,135.0,450.0,650.0,550.0
416.56,MAY,27.08,39.07,63.01,312.09,9.04,23.25,32.08,7.06,80.27,BLACK CLAY,CHENNAI,1.4427621861152142,2.7101075268817203,SPRING,RICE,120.0,,,
0.04,SEPTEMBER,26.05,33.09,84.08,120.1,5.05,16.09,305.06,9.01,88.36,BLACK CLAY,KOLKATA,1.2702495201535509,5.225605966438782,AUTUMN,RICE,120.0,,,
406.16,MAY,27.09,33.04,69.03,240.0,10.05,25.02,10.04,14.09,72.82,BLACK CLAY,MUMBAI,1.2196382428940569,2.758992805755396,SPRING,RICE,120.0,,,
142.09,JUNE,28.08,39.04,54.09,216.07,7.01,20.64,80.01,216.05,77.01,RED LOAMY,DELHI,1.3903133903133904,2.620639534883721,SUMMER,POTATO,125.0,,,
135.41,JULY,23.87,32.53,64.09,363.1,4.48,16.2598,96.01,281.1,78.06,BLACK CLAY,KURNOOL,1.36279849183075,3.94162289819063,SUMMER,RICE,120.0,,,
185.76,APRIL,26.05,39.33,34.05,138.02,9.2,23.66,10.07,281.01,78.06,RED LOAMY,KURNOOL,1.5097888675623798,1.4391377852916314,SPRING,POTATO,125.0,,,
185.78,APRIL,26.1,39.3795,34.04,138.07,9.25,23.6303,10.07,281.02,78.06,RED LOAMY,KURNOOL,1.5087931034482758,1.4405233958096173,SPRING,POTATO,125.0,,,
47.71,MARCH,22.02,34.09,63.05,120.01,8.46,20.55,28.02,9.03,88.36,RED LOAMY,KOLKATA,1.5481380563124434,3.068126520681265,SPRING,POTATO,125.0,,,
221.14,MAY,26.06,39.1,42.1,192.04,8.0,21.91,30.03,216.02,77.01,RED LOAMY,DELHI,1.500383729854183,1.92149703331812,SPRING,POTATO,125.0,,,
0.04,JULY,26.04,36.04,64.06,288.06,6.08,18.4597,111.08,7.01,78.74286746987951,RED SANDY,CHENNAI,1.3840245775729647,3.4702622469487583,SUMMER,WHEAT,135.0,450.0,650.0,550.0
220.880002,MAY,26.08,39.09,42.03,192.04,8.04,21.91,30.1,216.07,78.74286746987951,RED SANDY,DELHI,1.498849693251534,1.918302145139206,SPRING,WHEAT,135.0,450.0,650.0,550.0
0.09,JULY,23.85,32.57,64.04,363.03,4.42,16.27,96.08,281.04,78.74286746987951,RED SANDY,KURNOOL,1.3656184486373164,3.936078672403197,SUMMER,WHEAT,135.0,450.0,650.0,550.0
149.55,APRIL,26.08,39.4,34.01,138.03,9.2398,23.69,10.09,281.05,78.74286746987951,RED SANDY,KURNOOL,1.5107361963190185,1.4356268467707891,SPRING,WHEAT,135.0,450.0,650.0,550.0
140.76,JUNE,25.05,35.64,54.01,354.09,5.8599,18.32,71.619,281.06,78.74286746987951,RED SANDY,KURNOOL,1.422754491017964,2.948144104803493,SUMMER,WHEAT,135.0,450.0,650.0,550.0
327.58,MAY,26.09,41.03,27.04,288.1,9.04,23.43,18.03,431.01,78.74286746987951,RED SANDY,JAIPUR,1.572633192794174,1.1540759709773794,SPRING,WHEAT,135.0,450.0,650.0,550.0
47.8494,JULY,25.0,34.06,73.0,264.08,5.09,17.58,213.04,431.03,75.78,BLACK CLAY,JAIPUR,1.3624,4.152445961319682,SUMMER,RICE,120.0,,,
83.97,MARCH,16.03,32.09,35.02,192.03,8.08,19.29,5.01,431.06,75.78,RED LOAMY,JAIPUR,2.0018714909544606,1.815448418869881,SPRING,POTATO,125.0,,,
